,Latitude,Longitude,Region,Council,Ward,Population
8002,-1.3447187,34.3560215,MARA,Tarime TC,Nyandoto,541
8003,-1.3682529,34.3712866,MARA,Tarime TC,Kenyamanyori,923
8004,-1.341711,34.3742229,MARA,Tarime TC,Nyamisangura,773
8005,-1.3411942,34.374036,MARA,Tarime TC,Nyamisangura,1216
8006,-9.1506825,33.795049,MBEYA,Busokelo,Kandete,379
8007,-9.3212674,33.7062105,MBEYA,Busokelo,Lupata,390
8008,-9.1735646,33.7921398,MBEYA,Busokelo,Kandete,135
8009,-9.3467716,33.8633449,MBEYA,Busokelo,Itete,305
8010,-9.2969868,33.8425872,MBEYA,Busokelo,Itete,355
8011,-9.2461804,33.6572614,MBEYA,Busokelo,Mpombo,207
8012,-9.2535857,33.8297633,MBEYA,Busokelo,Lwangwa,299
8013,-9.3578285,33.7969848,MBEYA,Busokelo,Kambasegela,309
8014,-9.1616927,33.7904444,MBEYA,Busokelo,Kandete,188
8015,-9.1845893,33.7760404,MBEYA,Busokelo,Mpombo,375
8016,-9.13248,33.79544,MBEYA,Busokelo,Luteba,210
8017,-9.1814233,33.8265683,MBEYA,Busokelo,Isange,510
8018,-9.176278,33.778148,MBEYA,Busokelo,Luteba,194
8019,-9.3054333,33.8502066,MBEYA,Busokelo,Itete,437
8020,-9.1497196,33.799771,MBEYA,Busokelo,Luteba,297
8021,-9.1495167,33.7943639,MBEYA,Busokelo,Kandete,688
8022,-9.247126,33.771653,MBEYA,Busokelo,Mpata,317
8023,-9.4512683,33.8543466,MBEYA,Busokelo,Ntaba,170
8024,-9.2669683,33.8107003,MBEYA,Busokelo,Kabula,166
8025,-9.18301,33.792722,MBEYA,Busokelo,Mpombo,394
8026,-9.2852166,33.8046916,MBEYA,Busokelo,Lupata,354
8027,-9.4899897,33.8878079,MBEYA,Busokelo,Kisegese,309
8028,-9.3510283,33.88197333,MBEYA,Busokelo,Itete,264
8029,-9.2956159,33.8679186,MBEYA,Busokelo,Lufilyo,259
8030,-9.125327,33.829948,MBEYA,Busokelo,Luteba,256
8031,-9.3510283,33.8819733,MBEYA,Busokelo,Itete,242
8032,-9.4049902,33.7527414,MBEYA,Busokelo,Ntaba,839
8033,-9.1469948,33.7975376,MBEYA,Busokelo,Kandete,459
8034,-9.4078066,33.90856833,MBEYA,Busokelo,Kisegese,568
8035,-9.2641848,33.6485218,MBEYA,Busokelo,Kabula,149
8036,-9.118307,33.811017,MBEYA,Busokelo,Luteba,457
8037,-9.2661824,33.8193211,MBEYA,Busokelo,Lufilyo,484
8038,-9.179912,33.7820625,MBEYA,Busokelo,Kandete,150
8039,-9.237054,33.830797,MBEYA,Busokelo,Lwangwa,338
8040,-9.26778867,33.84060554,MBEYA,Busokelo,Lwangwa,235
8041,-9.302157,33.831455,MBEYA,Busokelo,Lupata,501
8042,-9.183012,33.792722,MBEYA,Busokelo,Mpombo,387
8043,-9.2829815,33.8657572,MBEYA,Busokelo,Lufilyo,286
8044,-9.2712,33.83813478,MBEYA,Busokelo,Kabula,746
8045,-9.351488,33.823508,MBEYA,Busokelo,Lupata,320
8046,-9.2544016,33.7931133,MBEYA,Busokelo,Kabula,298
8047,-9.1817619,33.7746431,MBEYA,Busokelo,Mpombo,656
8048,-9.4042283,33.8347954,MBEYA,Busokelo,Kambasegela,195
8049,-9.546785,33.793198,MBEYA,Busokelo,Kambasegela,834
8050,-9.210113,33.825384,MBEYA,Busokelo,Lwangwa,602
8051,-9.2251966,33.8403499,MBEYA,Busokelo,Lwangwa,171
8052,-9.268236,33.747,MBEYA,Busokelo,Mpata,264
8053,-9.1716316,33.8153466,MBEYA,Busokelo,Isange,180
8054,-9.4156199,33.8234999,MBEYA,Busokelo,Ntaba,1398
8055,-9.1648933,33.7589483,MBEYA,Busokelo,Kandete,301
8056,-9.4453206,33.9763232,MBEYA,Busokelo,Kisegese,229
8057,-9.2999013,33.9141266,MBEYA,Busokelo,Lufilyo,361
8058,-9.3148066,33.8841599,MBEYA,Busokelo,Itete,178
8059,-9.42813333,33.9268883,MBEYA,Busokelo,Kisegese,207
8060,-9.268189,33.814436,MBEYA,Busokelo,Mpata,175
8061,-9.2671848,33.8345915,MBEYA,Busokelo,Lwangwa,294
8062,-9.1623866,33.8286716,MBEYA,Busokelo,Isange,253
8063,-9.4156199,33.8234949,MBEYA,Busokelo,Kambasegela,297
8064,-9.4710674,33.9065207,MBEYA,Busokelo,Lupata,215
8065,-9.2570666,33.7441866,MBEYA,Busokelo,Mpata,375
8066,-9.162935,33.8287816,MBEYA,Busokelo,Isange,230
8067,-7.4594584,33.42709,MBEYA,Chunya,Mafyeko,1461
8068,-8.6470317,33.560325,MBEYA,Chunya,Chalangwa,795
8069,-8.5124667,33.4260267,MBEYA,Chunya,Chokaa,875
8070,-8.53044,33.42621,MBEYA,Chunya,Itewe,756
8071,-8.5266583,33.417495,MBEYA,Chunya,Itewe,1124
8072,-8.5227548,33.4893191,MBEYA,Chunya,Chokaa,577
8073,-8.6827745,33.5780955,MBEYA,Chunya,Sangambi,413
8074,-8.70819,33.27881,MBEYA,Chunya,Ifumbo,584
8075,-7.5131678,33.2030689,MBEYA,Chunya,Matwiga,533
8076,-7.8381974,33.3504216,MBEYA,Chunya,Matwiga,1446
8077,-8.5928933,33.4983833,MBEYA,Chunya,Mbugani,210
8078,-8.6505999,33.5513916,MBEYA,Chunya,Chalangwa,829
8079,-8.70927,33.28464,MBEYA,Chunya,Ifumbo,437
8080,-8.3407536,33.2726136,MBEYA,Chunya,Chalangwa,421
8081,-8.4725769,33.3161611,MBEYA,Chunya,Matundasi,1414
8082,-8.6779217,33.4855167,MBEYA,Chunya,Chalangwa,92
8083,-8.0037886,33.2984557,MBEYA,Chunya,Mtanila,299
8084,-7.1444961,33.4857816,MBEYA,Chunya,Kambikatoto,794
8085,-8.02066,33.39037,MBEYA,Chunya,Mtanila,498
8086,-8.5534432,33.4359324,MBEYA,Chunya,Mbugani,316
8087,-8.5201983,33.4176016,MBEYA,Chunya,Chokaa,604
8088,-8.418132,33.158523,MBEYA,Chunya,Makongolosi,423
8089,-8.41238,33.17676,MBEYA,Chunya,Bwawani,620
8090,-8.0950499,33.2589733,MBEYA,Chunya,Mamba,880
8091,-8.5475176,33.4378321,MBEYA,Chunya,Mbugani,239
8092,-8.3464923,33.2002922,MBEYA,Chunya,Mkola,525
8093,-8.1543824,33.1448744,MBEYA,Chunya,Upendo,516
8094,-7.5525431,33.3346324,MBEYA,Chunya,Lualaje,569
8095,-8.0308765,33.2587654,MBEYA,Chunya,Lupa,1370
8096,-8.708191,33.27881,MBEYA,Chunya,Ifumbo,174
8097,-8.01399,33.159333,MBEYA,Chunya,Lupa,866
8098,-8.527558,33.2046584,MBEYA,Chunya,Lupa,677
8099,-7.449535,33.438039,MBEYA,Chunya,Mafyeko,1470
8100,-8.781336,33.3099437,MBEYA,Chunya,Nkung’ungu,613
8101,-8.24497,33.0938066,MBEYA,Chunya,Bwawani,1265
8102,-8.33291,33.15163,MBEYA,Chunya,Mkola,320
8103,-8.1174235,33.2573782,MBEYA,Chunya,Mamba,488
8104,-8.1336516,33.2496216,MBEYA,Chunya,Mamba,790
8105,-8.4281674,33.4460541,MBEYA,Chunya,Chokaa,345
8106,-8.4570722,33.2796769,MBEYA,Chunya,Matundasi,1475
8107,-7.48222,33.2249001,MBEYA,Chunya,Matwiga,361
8108,-8.4743846,33.3086379,MBEYA,Chunya,Kasanga,220
8109,-7.450666,33.19116,MBEYA,Chunya,Matwiga,645
8110,-7.4527933,33.4983833,MBEYA,Chunya,Mbugani,81
8111,-8.3781982,33.1813518,MBEYA,Chunya,Mkola,1010
8112,-8.6200782,33.3739,MBEYA,Chunya,Mbugani,668
8113,-8.1534467,33.2618183,MBEYA,Chunya,Mamba,774
8114,-7.916765,33.322958,MBEYA,Chunya,Mtanila,626
8115,-8.544535,33.438479,MBEYA,Chunya,Sangambi,452
8116,-8.3853142,33.0879254,MBEYA,Chunya,Makongolosi,706
8117,-7.5743432,33.3038376,MBEYA,Chunya,Lualaje,514
8118,-8.781336,33.528096,MBEYA,Chunya,Nkung’ungu,629
8119,-8.5917583,33.4156833,MBEYA,Chunya,Mbugani,134
8120,-8.419988,33.0930454,MBEYA,Chunya,Makongolosi,913
8121,-8.3152385,33.2529398,MBEYA,Chunya,Chokaa,181
8122,-8.6827745,33.578095,MBEYA,Chunya,Sangambi,1555
8123,-8.6827745,33.578095,MBEYA,Chunya,Sangambi,915
8124,-8.5558986,33.4286069,MBEYA,Chunya,Mtanila,466
8125,-8.6175831,33.0524991,MBEYA,Chunya,Kasanga,636
8126,-7.6827745,33.578095,MBEYA,Chunya,Sangambi,949
8127,-7.535427,33.193001,MBEYA,Chunya,Mtanila,448
8128,-8.1543224,33.1448744,MBEYA,Chunya,Upendo,249
8129,-9.6191884,33.9101723,MBEYA,Kyela,Bujonde,247
8130,-9.4860154,33.8361283,MBEYA,Kyela,Muungano,318
8131,-9.6848051,33.9108417,MBEYA,Kyela,Ngonga,200
8132,-9.476376,33.908355,MBEYA,Kyela,Ndobo,494
8133,-9.5358177,33.8020457,MBEYA,Kyela,Itope,241
8134,-9.593169,33.846495,MBEYA,Kyela,Ikimba,206
8135,-9.5436756,33.9038376,MBEYA,Kyela,Ikama,299
8136,-9.6509333,33.8947133,MBEYA,Kyela,Ikolo,386
8137,-9.5179383,34.0653983,MBEYA,Kyela,Matema,561
8138,-9.505471,33.735391,MBEYA,Kyela,Busale,136
8139,-9.4694352,33.8661118,MBEYA,Kyela,Ipinda,837
8140,-9.5344966,33.9275551,MBEYA,Kyela,Ikama,219
8141,-9.4898534,33.8948811,MBEYA,Kyela,Ipinda,638
8142,-9.6240967,33.8777951,MBEYA,Kyela,Ipyana,465
8143,-9.6042367,33.8026933,MBEYA,Kyela,Katumbasongwe,285
8144,-9.5737307,33.8725975,MBEYA,Kyela,Bujonde,331
8145,-9.4528483,33.9520583,MBEYA,Kyela,Makwale,243
8146,-9.4945951,33.9264628,MBEYA,Kyela,Ndobo,280
8147,-9.6558433,33.9054667,MBEYA,Kyela,Ngonga,186
8148,-9.5815359,33.8840567,MBEYA,Kyela,Itunge,334
8149,-9.4692672,33.8660539,MBEYA,Kyela,Ipinda,524
8150,-9.626465,33.829605,MBEYA,Kyela,Katumbasongwe,681
8151,-9.4983255,33.7873333,MBEYA,Kyela,Nkokwa,120
8152,-9.4705333,33.8872266,MBEYA,Kyela,Ipinda,612
8153,-9.6052322,33.9323094,MBEYA,Kyela,Kajunjumele,390
8154,-9.5573086,33.7870277,MBEYA,Kyela,Itope,688
8155,-9.4728294,33.8876678,MBEYA,Kyela,Ipinda,369
8156,-9.5291666,33.8275555,MBEYA,Kyela,Mwaya,169
8157,-9.6032594,33.8943462,MBEYA,Kyela,Bondeni,393
8158,-9.5115916,33.7552816,MBEYA,Kyela,Busale,394
8159,-9.571283,33.74418,MBEYA,Kyela,Ngana,834
8160,-9.5983241,33.8721733,MBEYA,Kyela,Mbugani,1152
8161,-9.6935033,33.9186833,MBEYA,Kyela,Katumbasongwe,817
8162,-9.590153,33.856813,MBEYA,Kyela,Ndandalo,177
8163,-9.6520116,33.9358233,MBEYA,Kyela,Ngonga,206
8164,-9.5047162,33.9575403,MBEYA,Kyela,Lusungo,290
8165,-9.565913,33.828743,MBEYA,Kyela,Itope,363
8166,-9.580491,33.830396,MBEYA,Kyela,Ikimba,255
8167,-9.4797278,33.8817644,MBEYA,Kyela,Ipinda,305
8168,-9.4581133,34.0066254,MBEYA,Kyela,Matema,778
8169,-9.2910334,33.6740422,MBEYA,Kyela,Busale,407
8170,-9.5130047,33.9183953,MBEYA,Kyela,Talatala,155
8171,-9.4983255,33.8677405,MBEYA,Kyela,Kyela,1085
8172,-9.5205933,33.8191016,MBEYA,Kyela,Nkokwa,233
8173,-9.66672,33.8740266,MBEYA,Kyela,Katumbasongwe,313
8174,-9.4950958,33.6856968,MBEYA,Kyela,Busale,185
8175,-9.6235166,33.9233433,MBEYA,Kyela,Bujonde,149
8176,-9.5748174,33.7822044,MBEYA,Kyela,Ikimba,1904
8177,-9.5554301,33.9367964,MBEYA,Kyela,Mwaya,150
8178,-9.4817222,33.8811276,MBEYA,Kyela,Lusungo,397
8179,-9.5667547,33.9006163,MBEYA,Kyela,Mwaya,244
8180,-9.4967,33.9480066,MBEYA,Kyela,Lusungo,301
8181,-9.4916152,33.9100653,MBEYA,Kyela,Ipinda,235
8182,-9.4942966,33.9795716,MBEYA,Kyela,Lusungo,286
8183,-9.459116,33.849988,MBEYA,Kyela,Muungano,168
8184,-9.5149895,33.7021338,MBEYA,Kyela,Busale,746
8185,-9.4309494,33.9792532,MBEYA,Kyela,Mababu,1339
8186,-9.4376666,33.9034266,MBEYA,Kyela,Ipinda,484
8187,-9.6025036,33.8747896,MBEYA,Kyela,Bondeni,1261
8188,-9.4485691,33.9351808,MBEYA,Kyela,Makwale,77
8189,-9.4168655,33.9450892,MBEYA,Kyela,Makwale,903
8190,-9.4566171,33.8308872,MBEYA,Kyela,Ipande,219
8191,-9.5409167,33.8343933,MBEYA,Kyela,Mwaya,388
8192,-9.4047166,33.9584083,MBEYA,Kyela,Mababu,790
8193,-9.5788964,33.8593801,MBEYA,Kyela,Mwaya,580
8194,-9.4939715,34.0218199,MBEYA,Kyela,Matema,1200
8195,-9.578493,33.797968,MBEYA,Kyela,Ikimba,688
8196,-9.5906666,33.9274233,MBEYA,Kyela,Kajunjumele,690
8197,-9.5951917,33.8580917,MBEYA,Kyela,Ndandalo,944
8198,-9.5923552,33.8642817,MBEYA,Kyela,Mwanganyanga,81
8199,-9.4927622,33.8127777,MBEYA,Kyela,Ipande,224
8200,-9.6573016,33.9209567,MBEYA,Kyela,Ngonga,469
8201,-9.613863,33.869578,MBEYA,Kyela,Ipyana,1632
8202,-9.4512266,33.9131666,MBEYA,Kyela,Makwale,426
8203,-9.6238933,33.8631666,MBEYA,Kyela,Ikolo,452
8204,-9.6808116,33.9073166,MBEYA,Kyela,Katumbasongwe,350
8205,-9.523621,33.701978,MBEYA,Kyela,Ngana,268
8206,-9.4894877,33.8824618,MBEYA,Kyela,Ikama,147
8207,-9.5543857,33.943539,MBEYA,Kyela,Mwaya,866
8208,-9.485661,33.879434,MBEYA,Kyela,Ipinda,324
8209,-9.594251,33.857621,MBEYA,Kyela,Ndandalo,687
8210,-9.4817267,33.9508108,MBEYA,Kyela,Ndobo,229
8211,-9.5552133,33.9223033,MBEYA,Kyela,Mwaya,265
8212,-9.567919,33.639658,MBEYA,Kyela,Ngana,53
8213,-9.6472567,33.8544367,MBEYA,Kyela,Katumbasongwe,165
8214,-9.6331117,33.89459,MBEYA,Kyela,Bujonde,166
8215,-9.5737466,33.70851,MBEYA,Kyela,Ngana,178
8216,-9.4540793,33.9268049,MBEYA,Kyela,Makwale,207
8217,-9.5020654,33.854904,MBEYA,Kyela,Talatala,406
8218,-9.6536183,33.9428333,MBEYA,Kyela,Ngonga,165
8219,-9.582086,33.782771,MBEYA,Kyela,Njisi,1927
8220,-9.477478,33.812107,MBEYA,Kyela,Ipande,392
8221,-9.521188,33.795175,MBEYA,Kyela,Nkokwa,332
8222,-9.5779369,33.8512817,MBEYA,Kyela,Nkuyu,294
8223,-9.3954294,33.5500834,MBEYA,Kyela,Ngonga,234
8224,-9.6508566,33.9127833,MBEYA,Kyela,Ngonga,155
8225,-9.5805362,33.8559111,MBEYA,Kyela,Nkuyu,1094
8226,-9.5545999,33.7602666,MBEYA,Kyela,Ibanda,723
8227,-9.4627316,33.9307983,MBEYA,Kyela,Ndobo,194
8228,-9.528934,33.7499,MBEYA,Kyela,Busale,284
8229,-9.599171,33.872102,MBEYA,Kyela,Talatala,394
8230,-9.5554533,33.8874966,MBEYA,Kyela,Mwaya,343
8231,-9.5928304,33.8637104,MBEYA,Kyela,Mwanganyanga,1366
8232,-9.587941,33.712014,MBEYA,Kyela,Ngana,177
8233,-8.7062383,33.7875933,MBEYA,Mbarali,Kongolo,243
8234,-8.7751133,33.7853967,MBEYA,Mbarali,Kongolo,413
8235,-8.2062991,34.8118753,MBEYA,Mbarali,Madibira,971
8236,-8.8504442,34.9973458,MBEYA,Mbarali,Chimala,1074
8237,-8.861519,34.027382,MBEYA,Mbarali,Chimala,393
8238,-8.4955773,34.3394111,MBEYA,Mbarali,Ihahi,285
8239,-8.8610057,34.0441277,MBEYA,Mbarali,Chimala,855
8240,-8.662285,34.319054,MBEYA,Mbarali,Ubaruku,205
8241,-8.4227692,34.2243211,MBEYA,Mbarali,Rujewa,1171
8242,-8.5080517,34.7220967,MBEYA,Mbarali,Ipwani,171
8243,-8.7006774,34.3036734,MBEYA,Mbarali,Ubaruku,139
8244,-8.5640056,34.2676237,MBEYA,Mbarali,Imalilo Songwe,464
8245,-8.8075737,34.8276958,MBEYA,Mbarali,Utengule Usangu,221
8246,-8.6351517,34.1672283,MBEYA,Mbarali,Mapogoro,426
8247,-8.8308697,33.6705441,MBEYA,Mbarali,Mahongole,1338
8248,-8.5750999,34.4584516,MBEYA,Mbarali,Igava,497
8249,-8.770521,34.3720276,MBEYA,Mbarali,Lugelele,945
8250,-8.8679075,34.0729887,MBEYA,Mbarali,Igurusi,955
8251,-8.8261245,34.7584599,MBEYA,Mbarali,Igurusi,756
8252,-8.7861538,34.0828819,MBEYA,Mbarali,Ihahi,587
8253,-8.4320652,34.2418913,MBEYA,Mbarali,Rujewa,455
8254,-8.1493911,34.4615311,MBEYA,Mbarali,Madibira,386
8255,-8.5977031,34.4039279,MBEYA,Mbarali,Igava,623
8256,-8.2122895,34.8363734,MBEYA,Mbarali,Madibira,380
8257,-8.8175562,33.8515614,MBEYA,Mbarali,Igurusi,1075
8258,-8.7740993,33.7374627,MBEYA,Mbarali,Mahongole,757
8259,-8.6646583,34.6567116,MBEYA,Mbarali,Ipwani,508
8260,-8.4262025,34.2251822,MBEYA,Mbarali,Rujewa,1173
8261,-8.8623124,34.0430894,MBEYA,Mbarali,Chimala,1025
8262,-8.6270035,34.417564,MBEYA,Mbarali,Mawindi,414
8263,-8.4432483,34.2250627,MBEYA,Mbarali,Mapogoro,813
8264,-8.8358166,34.0497411,MBEYA,Mbarali,Itamboleo,384
8265,-8.6943096,34.3567365,MBEYA,Mbarali,Rujewa,729
8266,-8.7646033,34.5010616,MBEYA,Mbarali,Mawindi,600
8267,-8.7078233,34.3666716,MBEYA,Mbarali,Lugelele,189
8268,-8.7058333,34.0622277,MBEYA,Mbarali,Itamboleo,1075
8269,-8.44606,34.4599,MBEYA,Mbarali,Itamboleo,363
8270,-8.7528278,33.761395,MBEYA,Mbarali,Mahongole,248
8271,-8.0936813,34.7443702,MBEYA,Mbarali,Mwatenga,395
8272,-8.6330333,34.7019033,MBEYA,Mbarali,Ipwani,309
8273,-8.5029353,33.5841283,MBEYA,Mbarali,Luhanga,694
8274,-8.8422013,33.8524878,MBEYA,Mbarali,Igurusi,533
8275,-8.5880287,34.6671434,MBEYA,Mbarali,Ipwani,342
8276,-8.6488611,34.3619333,MBEYA,Mbarali,Rujewa,353
8277,-8.8685433,34.0351883,MBEYA,Mbarali,Chimala,1003
8278,-8.8041678,34.2240817,MBEYA,Mbarali,Mapogoro,523
8279,-8.2144615,34.8285882,MBEYA,Mbarali,Madibira,925
8280,-8.44424153,33.8789901,MBEYA,Mbarali,Luhanga,682
8281,-8.3269263,34.1920074,MBEYA,Mbarali,Rujewa,221
8282,-8.2148819,34.8011767,MBEYA,Mbarali,Madibira,906
8283,-8.7186233,33.8175876,MBEYA,Mbarali,Utengule Usangu,665
8284,-8.4318023,33.3918174,MBEYA,Mbarali,Ruiwa,1287
8285,-8.5643723,34.2693234,MBEYA,Mbarali,Imalilo Songwe,342
8286,-8.8249113,33.8486587,MBEYA,Mbarali,Igurusi,679
8287,-8.1111992,34.0037957,MBEYA,Mbarali,Ruiwa,470
8288,-8.7966933,33.8163183,MBEYA,Mbarali,Kongolo,226
8289,-8.6701146,34.4469037,MBEYA,Mbarali,Mawindi,781
8290,-8.3285082,34.7090161,MBEYA,Mbarali,Miyombweni,345
8291,-8.6746618,34.3097758,MBEYA,Mbarali,Itamboleo,340
8292,-8.6734016,34.6034116,MBEYA,Mbarali,Ipwani,492
8293,-8.21991895,34.8286102,MBEYA,Mbarali,Madibira,151
8294,-8.6820383,34.4814733,MBEYA,Mbarali,Mawindi,184
8295,-8.7120216,34.3123666,MBEYA,Mbarali,Lugelele,107
8296,-8.8406688,33.9767039,MBEYA,Mbarali,Itamboleo,263
8297,-8.6597582,34.2948871,MBEYA,Mbarali,Ubaruku,769
8298,-8.8247585,34.1928557,MBEYA,Mbarali,Mapogoro,548
8299,-8.8308581,33.6705965,MBEYA,Mbarali,Utengule Usangu,426
8300,-8.8504444,34.0430883,MBEYA,Mbarali,Chimala,721
8301,-8.3259599,34.7180193,MBEYA,Mbarali,Miyombweni,301
8302,-8.7772089,34.3395736,MBEYA,Mbarali,Mawindi,438
8303,-8.5575883,34.4992313,MBEYA,Mbarali,Igava,418
8304,-8.836753,33.808469,MBEYA,Mbarali,Mahongole,189
8305,-8.7666333,33.7907766,MBEYA,Mbarali,Kongolo,1010
8306,-8.6801171,34.3067883,MBEYA,Mbarali,Ubaruku,1102
8307,-8.217692,34.843273,MBEYA,Mbarali,Madibira,719
8308,-8.5801115,34.467655,MBEYA,Mbarali,Igava,835
8309,-8.7361383,34.3722983,MBEYA,Mbarali,Lugelele,321
8310,-8.4594133,34.6460966,MBEYA,Mbarali,Miyombweni,422
8311,-8.1111992,34.380813,MBEYA,Mbarali,Ruiwa,469
8312,-8.6658541,34.3036478,MBEYA,Mbarali,Ubaruku,1741
8313,-8.7488617,33.9099917,MBEYA,Mbarali,Utengule Usangu,526
8314,-8.6761354,34.3129421,MBEYA,Mbarali,Luhanga,1145
8315,-8.1947488,34.4236968,MBEYA,Mbarali,Miyombweni,130
8316,-8.7991554,34.2702625,MBEYA,Mbarali,Mapogoro,234
8317,-8.7751133,33.7853967,MBEYA,Mbarali,Kongolo,1045
8318,-8.8425256,34.1478549,MBEYA,Mbarali,Mapogoro,657
8319,-8.0649111,34.1374946,MBEYA,Mbarali,Imalilo Songwe,236
8320,-8.0936813,34.7443702,MBEYA,Mbarali,Mwatenga,299
8321,-8.766878,33.744728,MBEYA,Mbarali,Mahongole,376
8322,-8.1440248,34.8719851,MBEYA,Mbarali,Madibira,329
8323,-8.2847423,34.7484007,MBEYA,Mbarali,Miyombweni,244
8324,-8.1428723,34.8727086,MBEYA,Mbarali,Madibira,462
8325,-8.6636711,34.3279991,MBEYA,Mbarali,Rujewa,480
8326,-8.7829727,33.7145733,MBEYA,Mbarali,Ruiwa,773
8327,-8.4262025,34.2251822,MBEYA,Mbarali,Rujewa,769
8328,-8.8278783,33.8445222,MBEYA,Mbarali,Igurusi,517
8329,-8.7058616,34.8176366,MBEYA,Mbarali,Utengule Usangu,428
8330,-8.6124483,34.2546816,MBEYA,Mbarali,Imalilo Songwe,697
8331,-8.6878786,34.3418957,MBEYA,Mbarali,Ubaruku,869
8332,-8.6751061,34.3112686,MBEYA,Mbarali,Ubaruku,1188
8333,-8.1119921,34.0037955,MBEYA,Mbarali,Ruiwa,331
8334,-8.7659767,33.8439367,MBEYA,Mbarali,Igurusi,537
8335,-8.4216523,34.2318932,MBEYA,Mbarali,Rujewa,582
8336,-8.0956878,34.7024274,MBEYA,Mbarali,Mwatenga,412
8337,-8.6822478,34.3138663,MBEYA,Mbarali,Ubaruku,867
8338,-8.7121966,34.1597299,MBEYA,Mbarali,Mapogoro,929
8339,-8.6563862,34.2907339,MBEYA,Mbarali,Imalilo Songwe,321
8340,-8.794967,33.97778,MBEYA,Mbarali,Utengule Usangu,533
8341,-8.8026716,34.1410266,MBEYA,Mbarali,Mapogoro,610
8342,-8.6717995,34.3132702,MBEYA,Mbarali,Ubaruku,1057
8343,-8.5734216,34.4596346,MBEYA,Mbarali,Igava,314
8344,-8.6528697,34.2382341,MBEYA,Mbarali,Imalilo Songwe,219
8345,-8.5504966,34.051905,MBEYA,Mbarali,Luhanga,394
8346,-8.685968,33.058693,MBEYA,Mbeya,Mjele,940
8347,-8.864054,33.62875,MBEYA,Mbeya,Inyala,1335
8348,-9.215342,33.37583,MBEYA,Mbeya,Ilembo,219
8349,-8.957988,33.602896,MBEYA,Mbeya,Tembela,379
8350,-8.93713,33.33414,MBEYA,Mbeya,Utengule/Usongwe,256
8351,-8.925333,33.65291,MBEYA,Mbeya,Maendeleo,202
8352,-8.9577166,33.5942616,MBEYA,Mbeya,Ijombe,142
8353,-9.22016,33.35712,MBEYA,Mbeya,Ilembo,176
8354,-8.939201,33.326726,MBEYA,Mbeya,Iwindi,2303
8355,-8.9964801,33.4173822,MBEYA,Mbeya,Igale,601
8356,-8.964489,33.265334,MBEYA,Mbeya,Bonde La Songwe,629
8357,-8.832612,33.475114,MBEYA,Mbeya,Ihango,747
8358,-9.073553,33.270639,MBEYA,Mbeya,Isuto,410
8359,-8.886821,33.332134,MBEYA,Mbeya,Utengule/Usongwe,297
8360,-8.9088867,33.6294888,MBEYA,Mbeya,Itewe,697
8361,-8.9325461,33.5672483,MBEYA,Mbeya,Ijombe,572
8362,-8.979675,33.764001,MBEYA,Mbeya,Ilungu,490
8363,-9.02108,33.408488,MBEYA,Mbeya,Igale,414
8364,-9.1514681,33.2894681,MBEYA,Mbeya,Itawa,624
8365,-9.000516,33.664639,MBEYA,Mbeya,Igoma,490
8366,-8.00325,33.6651783,MBEYA,Mbeya,Tembela,644
8367,-9.1226216,33.1506563,MBEYA,Mbeya,Iyunga Mapinduzi,198
8368,-8.9023897,33.629618,MBEYA,Mbeya,Ulenje,108
8369,-8.9318833,33.5909483,MBEYA,Mbeya,Ijombe,243
8370,-8.758162,33.288421,MBEYA,Mbeya,Ikukwa,814
8371,-8.929185,33.281416,MBEYA,Mbeya,Bonde La Songwe,559
8372,-8.92699,33.684507,MBEYA,Mbeya,Ulenje,1031
8373,-8.9676383,33.5021533,MBEYA,Mbeya,Swaya,1175
8374,-9.200676,33.350741,MBEYA,Mbeya,Ilembo,1497
8375,-8.958726,33.628384,MBEYA,Mbeya,Tembela,133
8376,-8.7574,33.456914,MBEYA,Mbeya,Ihango,432
8377,-9.081691,33.331995,MBEYA,Mbeya,Isuto,1097
8378,-8.9341548,33.3921248,MBEYA,Mbeya,Mshewe,229
8379,-8.939633,33.763757,MBEYA,Mbeya,Ilungu,267
8380,-8.877798,33.607324,MBEYA,Mbeya,Inyala,450
8381,-8.8643566,33.62813333,MBEYA,Mbeya,Inyala,2387
8382,-8.9023862,33.629584,MBEYA,Mbeya,Ulenje,203
8383,-8.9876083,33.3094967,MBEYA,Mbeya,Iwindi,411
8384,-9.096461,33.434732,MBEYA,Mbeya,Santilya,419
8385,-8.956982,33.662302,MBEYA,Mbeya,Maendeleo,135
8386,-9.235815,33.222809,MBEYA,Mbeya,Iwiji,365
8387,-9.171305,33.401004,MBEYA,Mbeya,Santilya,172
8388,-9.313759,33.422169,MBEYA,Mbeya,Shizuvi,228
8389,-9.094558,33.280509,MBEYA,Mbeya,Isuto,696
8390,-9.2030915,33.3506198,MBEYA,Mbeya,Ilembo,284
8391,-9.052412,33.408746,MBEYA,Mbeya,Igale,345
8392,-8.949364,33.679293,MBEYA,Mbeya,Ulenje,178
8393,-9.230796,33.330502,MBEYA,Mbeya,Ilembo,465
8394,-8.917319,33.66766,MBEYA,Mbeya,Maendeleo,218
8395,-8.718272,33.115801,MBEYA,Mbeya,Mjele,650
8396,-8.771374,33.297562,MBEYA,Mbeya,Ikukwa,644
8397,-9.111044,33.250837,MBEYA,Mbeya,Isuto,437
8398,-8.871497,33.289338,MBEYA,Mbeya,Utengule/Usongwe,340
